sample_id,grade,turn_index,speaker,character_count
HNMU-G6-R0030-STT1,6,1,HS,61
HNMU-G6-R0030-STT1,6,2,AI,100
HNMU-G6-R0030-STT1,6,3,HS,24
HNMU-G6-R0030-STT1,6,4,AI,116
HNMU-G6-R0030-STT1,6,5,HS,26
HNMU-G6-R0030-STT1,6,6,AI,43
HNMU-G6-R0033-STT4,6,1,HS,64
HNMU-G6-R0033-STT4,6,2,AI,143
HNMU-G6-R0033-STT4,6,3,HS,15
HNMU-G6-R0033-STT4,6,4,AI,57
HNMU-G6-R0033-STT4,6,5,HS,16
HNMU-G6-R0034-STT5,6,1,HS,96
HNMU-G6-R0034-STT5,6,2,AI,80
HNMU-G6-R0034-STT5,6,3,HS,25
HNMU-G6-R0034-STT5,6,4,AI,166
HNMU-G6-R0034-STT5,6,5,HS,42
HNMU-G6-R0038-STT9,6,1,HS,75
HNMU-G6-R0038-STT9,6,2,AI,110
HNMU-G6-R0038-STT9,6,3,HS,33
HNMU-G6-R0038-STT9,6,4,AI,83
HNMU-G6-R0038-STT9,6,5,HS,18
HNMU-G6-R0041-STT12,6,1,HS,47
HNMU-G6-R0041-STT12,6,2,AI,107
HNMU-G6-R0041-STT12,6,3,HS,24
HNMU-G6-R0041-STT12,6,4,AI,66
HNMU-G6-R0041-STT12,6,5,HS,24
HNMU-G6-R0041-STT12,6,6,AI,52
HNMU-G6-R0041-STT12,6,7,HS,64
HNMU-G6-R0042-STT13,6,1,HS,57
HNMU-G6-R0042-STT13,6,2,AI,87
HNMU-G6-R0042-STT13,6,3,HS,10
HNMU-G6-R0042-STT13,6,4,AI,111
HNMU-G6-R0042-STT13,6,5,HS,17
HNMU-G6-R0042-STT13,6,6,AI,76
HNMU-G6-R0044-STT1,6,1,HS,76
HNMU-G6-R0044-STT1,6,2,AI,139
HNMU-G6-R0044-STT1,6,3,HS,12
HNMU-G6-R0044-STT1,6,4,AI,126
HNMU-G6-R0044-STT1,6,5,HS,40
HNMU-G6-R0044-STT1,6,6,AI,94
HNMU-G6-R0046-STT3,6,1,HS,79
HNMU-G6-R0046-STT3,6,2,AI,194
HNMU-G6-R0046-STT3,6,3,HS,35
HNMU-G6-R0046-STT3,6,4,AI,86
HNMU-G6-R0046-STT3,6,5,HS,44
HNMU-G6-R0047-STT4,6,1,HS,65
HNMU-G6-R0047-STT4,6,2,AI,147
HNMU-G6-R0047-STT4,6,3,HS,29
HNMU-G6-R0047-STT4,6,4,AI,126
HNMU-G6-R0047-STT4,6,5,HS,14
HNMU-G6-R0048-STT5,6,1,HS,87
HNMU-G6-R0048-STT5,6,2,AI,131
HNMU-G6-R0048-STT5,6,3,HS,58
HNMU-G6-R0048-STT5,6,4,AI,125
HNMU-G6-R0048-STT5,6,5,HS,46
HNMU-G6-R0049-STT6,6,1,HS,88
HNMU-G6-R0049-STT6,6,2,AI,199
HNMU-G6-R0049-STT6,6,3,HS,20
HNMU-G6-R0049-STT6,6,4,AI,87
HNMU-G6-R0049-STT6,6,5,HS,59
HNMU-G6-R0050-STT7,6,1,HS,58
HNMU-G6-R0050-STT7,6,2,AI,76
HNMU-G6-R0050-STT7,6,3,HS,45
HNMU-G6-R0050-STT7,6,4,AI,133
HNMU-G6-R0050-STT7,6,5,HS,45
HNMU-G6-R0051-STT8,6,1,HS,93
HNMU-G6-R0051-STT8,6,2,AI,181
HNMU-G6-R0051-STT8,6,3,HS,57
HNMU-G6-R0051-STT8,6,4,AI,82
HNMU-G6-R0052-STT9,6,1,HS,74
HNMU-G6-R0052-STT9,6,2,AI,160
HNMU-G6-R0052-STT9,6,3,HS,32
HNMU-G6-R0052-STT9,6,4,AI,100
HNMU-G6-R0052-STT9,6,5,HS,22
HNMU-G6-R0053-STT10,6,1,HS,65
HNMU-G6-R0053-STT10,6,2,AI,90
HNMU-G6-R0053-STT10,6,3,HS,55
HNMU-G6-R0053-STT10,6,4,AI,126
HNMU-G6-R0053-STT10,6,5,HS,35
HNMU-G6-R0053-STT10,6,6,AI,81
HNMU-G6-R0053-STT10,6,7,HS,186
HNMU-G6-R0054-STT11,6,1,HS,81
HNMU-G6-R0054-STT11,6,2,AI,62
HNMU-G6-R0054-STT11,6,3,HS,53
HNMU-G6-R0054-STT11,6,4,AI,47
HNMU-G6-R0054-STT11,6,5,HS,68
HNMU-G6-R0054-STT11,6,6,AI,54
HNMU-G6-R0054-STT11,6,7,HS,38
HNMU-G6-R0055-STT12,6,1,HS,79
HNMU-G6-R0055-STT12,6,2,AI,106
HNMU-G6-R0055-STT12,6,3,HS,11
HNMU-G6-R0055-STT12,6,4,AI,110
HNMU-G6-R0055-STT12,6,5,HS,46
HNMU-G6-R0055-STT12,6,6,AI,42
HNMU-G6-R0056-STT13,6,1,HS,56
HNMU-G6-R0056-STT13,6,2,AI,149
HNMU-G6-R0056-STT13,6,3,HS,33
HNMU-G6-R0056-STT13,6,4,AI,94
HNMU-G6-R0056-STT13,6,5,HS,53
HNMU-G6-R0057-STT14,6,1,HS,70
HNMU-G6-R0057-STT14,6,2,AI,92
HNMU-G6-R0057-STT14,6,3,HS,30
HNMU-G6-R0057-STT14,6,4,AI,75
HNMU-G6-R0057-STT14,6,5,HS,63
HNMU-G6-R0057-STT14,6,6,AI,75
HNMU-G6-R0073-STT2,6,1,HS,48
HNMU-G6-R0073-STT2,6,2,AI,130
HNMU-G6-R0073-STT2,6,3,HS,15
HNMU-G6-R0073-STT2,6,4,AI,126
HNMU-G6-R0073-STT2,6,5,HS,26
HNMU-G6-R0076-STT5,6,1,HS,65
HNMU-G6-R0076-STT5,6,2,AI,79
HNMU-G6-R0076-STT5,6,3,HS,38
HNMU-G6-R0076-STT5,6,4,AI,160
HNMU-G6-R0076-STT5,6,5,HS,29
HNMU-G6-R0076-STT5,6,6,AI,10
HNMU-G6-R0080-STT9,6,1,HS,62
HNMU-G6-R0080-STT9,6,2,AI,48
HNMU-G6-R0080-STT9,6,3,HS,9
HNMU-G6-R0080-STT9,6,4,AI,162
HNMU-G6-R0080-STT9,6,5,HS,51
HNMU-G6-R0082-STT11,6,1,HS,84
HNMU-G6-R0082-STT11,6,2,AI,143
HNMU-G6-R0082-STT11,6,3,HS,36
HNMU-G6-R0082-STT11,6,4,AI,70
HNMU-G6-R0082-STT11,6,5,HS,52
HNMU-G6-R0082-STT11,6,6,AI,55
HNMU-G6-R0083-STT12,6,1,HS,78
HNMU-G6-R0083-STT12,6,2,AI,97
HNMU-G6-R0083-STT12,6,3,HS,44
HNMU-G6-R0083-STT12,6,4,AI,89
HNMU-G6-R0083-STT12,6,5,HS,78
HNMU-G6-R0083-STT12,6,6,AI,55
HNMU-G6-R0085-STT14,6,1,HS,97
HNMU-G6-R0085-STT14,6,2,AI,122
HNMU-G6-R0085-STT14,6,3,HS,50
HNMU-G6-R0085-STT14,6,4,AI,137
HNMU-G6-R0085-STT14,6,5,HS,59
HNMU-G6-R0085-STT14,6,6,AI,72
HNMU-G6-R0086-STT1,6,1,HS,74
HNMU-G6-R0086-STT1,6,2,AI,114
HNMU-G6-R0086-STT1,6,3,HS,23
HNMU-G6-R0086-STT1,6,4,AI,152
HNMU-G6-R0086-STT1,6,5,HS,40
HNMU-G6-R0086-STT1,6,6,AI,53
HNMU-G6-R0087-STT2,6,1,HS,56
HNMU-G6-R0087-STT2,6,2,AI,138
HNMU-G6-R0087-STT2,6,3,HS,30
HNMU-G6-R0087-STT2,6,4,AI,112
HNMU-G6-R0088-STT3,6,1,HS,57
HNMU-G6-R0088-STT3,6,2,AI,135
HNMU-G6-R0088-STT3,6,3,HS,21
HNMU-G6-R0088-STT3,6,4,AI,79
HNMU-G6-R0088-STT3,6,5,HS,37
HNMU-G6-R0088-STT3,6,6,AI,35
HNMU-G6-R0089-STT4,6,1,HS,88
HNMU-G6-R0089-STT4,6,2,AI,62
HNMU-G6-R0089-STT4,6,3,HS,29
HNMU-G6-R0089-STT4,6,4,AI,112
HNMU-G6-R0089-STT4,6,5,HS,45
HNMU-G6-R0090-STT5,6,1,HS,59
HNMU-G6-R0090-STT5,6,2,AI,170
HNMU-G6-R0090-STT5,6,3,HS,21
HNMU-G6-R0090-STT5,6,4,AI,127
HNMU-G6-R0090-STT5,6,5,HS,30
HNMU-G6-R0090-STT5,6,6,AI,10
HNMU-G6-R0091-STT6,6,1,HS,87
HNMU-G6-R0091-STT6,6,2,AI,177
HNMU-G6-R0091-STT6,6,3,HS,32
HNMU-G6-R0091-STT6,6,4,AI,53
HNMU-G6-R0091-STT6,6,5,HS,46
HNMU-G6-R0093-STT8,6,1,HS,81
HNMU-G6-R0093-STT8,6,2,AI,126
HNMU-G6-R0093-STT8,6,3,HS,36
HNMU-G6-R0093-STT8,6,4,AI,136
HNMU-G6-R0094-STT9,6,1,HS,84
HNMU-G6-R0094-STT9,6,2,AI,138
HNMU-G6-R0094-STT9,6,3,HS,41
HNMU-G6-R0094-STT9,6,4,AI,67
HNMU-G6-R0094-STT9,6,5,HS,31
HNMU-G6-R0094-STT9,6,6,AI,48
HNMU-G6-R0095-STT10,6,1,HS,50
HNMU-G6-R0095-STT10,6,2,AI,138
HNMU-G6-R0095-STT10,6,3,HS,75
HNMU-G6-R0095-STT10,6,4,AI,83
HNMU-G6-R0095-STT10,6,5,HS,53
HNMU-G6-R0096-STT11,6,1,HS,71
HNMU-G6-R0096-STT11,6,2,AI,95
HNMU-G6-R0096-STT11,6,3,HS,18
HNMU-G6-R0096-STT11,6,4,AI,80
HNMU-G6-R0096-STT11,6,5,HS,65
HNMU-G6-R0096-STT11,6,6,AI,45
HNMU-G6-R0097-STT12,6,1,HS,74
HNMU-G6-R0097-STT12,6,2,AI,33
HNMU-G6-R0097-STT12,6,3,HS,32
HNMU-G6-R0097-STT12,6,4,AI,82
HNMU-G6-R0097-STT12,6,5,HS,50
HNMU-G6-R0097-STT12,6,6,AI,72
HNMU-G6-R0097-STT12,6,7,HS,91
HNMU-G6-R0098-STT13,6,1,HS,110
HNMU-G6-R0098-STT13,6,2,AI,140
HNMU-G6-R0098-STT13,6,3,HS,25
HNMU-G6-R0098-STT13,6,4,AI,87
HNMU-G6-R0098-STT13,6,5,HS,57
HNMU-G6-R0099-STT14,6,1,HS,81
HNMU-G6-R0099-STT14,6,2,AI,172
HNMU-G6-R0099-STT14,6,3,HS,53
HNMU-G6-R0099-STT14,6,4,AI,70
HNMU-G6-R0099-STT14,6,5,HS,66
HNMU-G6-R0099-STT14,6,6,AI,62
HNMU-G6-R0114-STT1,6,1,HS,78
HNMU-G6-R0114-STT1,6,2,AI,141
HNMU-G6-R0114-STT1,6,3,HS,27
HNMU-G6-R0114-STT1,6,4,AI,121
HNMU-G6-R0114-STT1,6,5,HS,31
HNMU-G6-R0116-STT3,6,1,HS,61
HNMU-G6-R0116-STT3,6,2,AI,109
HNMU-G6-R0116-STT3,6,3,HS,17
HNMU-G6-R0116-STT3,6,4,AI,151
HNMU-G6-R0116-STT3,6,5,HS,77
HNMU-G6-R0117-STT4,6,1,HS,70
HNMU-G6-R0117-STT4,6,2,AI,102
HNMU-G6-R0117-STT4,6,3,HS,42
HNMU-G6-R0117-STT4,6,4,AI,89
HNMU-G6-R0117-STT4,6,5,HS,47
HNMU-G6-R0118-STT5,6,1,HS,71
HNMU-G6-R0118-STT5,6,2,AI,92
HNMU-G6-R0118-STT5,6,3,HS,58
HNMU-G6-R0118-STT5,6,4,AI,132
HNMU-G6-R0118-STT5,6,5,HS,24
HNMU-G6-R0119-STT6,6,1,HS,59
HNMU-G6-R0119-STT6,6,2,AI,89
HNMU-G6-R0119-STT6,6,3,HS,32
HNMU-G6-R0119-STT6,6,4,AI,65
HNMU-G6-R0119-STT6,6,5,HS,82
HNMU-G6-R0120-STT7,6,1,HS,76
HNMU-G6-R0120-STT7,6,2,AI,143
HNMU-G6-R0120-STT7,6,3,HS,53
HNMU-G6-R0120-STT7,6,4,AI,131
HNMU-G6-R0120-STT7,6,5,HS,13
HNMU-G6-R0124-STT11,6,1,HS,96
HNMU-G6-R0124-STT11,6,2,AI,96
HNMU-G6-R0124-STT11,6,3,HS,48
HNMU-G6-R0124-STT11,6,4,AI,136
HNMU-G6-R0124-STT11,6,5,HS,75
HNMU-G6-R0130-STT3,6,1,HS,49
HNMU-G6-R0130-STT3,6,2,AI,53
HNMU-G6-R0130-STT3,6,3,HS,41
HNMU-G6-R0130-STT3,6,4,AI,85
HNMU-G6-R0130-STT3,6,5,HS,54
HNMU-G6-R0130-STT3,6,6,AI,50
HNMU-G6-R0137-STT10,6,1,HS,56
HNMU-G6-R0137-STT10,6,2,AI,94
HNMU-G6-R0137-STT10,6,3,HS,24
HNMU-G6-R0137-STT10,6,4,AI,161
HNMU-G6-R0137-STT10,6,5,HS,62
HNMU-G6-R0139-STT12,6,1,HS,76
HNMU-G6-R0139-STT12,6,2,AI,127
HNMU-G6-R0139-STT12,6,3,HS,56
HNMU-G6-R0139-STT12,6,4,AI,116
HNMU-G6-R0139-STT12,6,5,HS,67
HNMU-G6-R0140-STT13,6,1,HS,92
HNMU-G6-R0140-STT13,6,2,AI,126
HNMU-G6-R0140-STT13,6,3,HS,58
HNMU-G6-R0140-STT13,6,4,AI,156
HNMU-G6-R0140-STT13,6,5,HS,62
HNMU-G6-R0141-STT14,6,1,HS,88
HNMU-G6-R0141-STT14,6,2,AI,113
HNMU-G6-R0141-STT14,6,3,HS,88
HNMU-G6-R0141-STT14,6,4,AI,115
HNMU-G6-R0141-STT14,6,5,HS,43
HNMU-G6-R0142-STT1,6,1,HS,85
HNMU-G6-R0142-STT1,6,2,AI,129
HNMU-G6-R0142-STT1,6,3,HS,45
HNMU-G6-R0142-STT1,6,4,AI,153
HNMU-G6-R0142-STT1,6,5,HS,58
HNMU-G6-R0142-STT1,6,6,AI,68
HNMU-G6-R0143-STT2,6,1,HS,77
HNMU-G6-R0143-STT2,6,2,AI,128
HNMU-G6-R0143-STT2,6,3,HS,33
HNMU-G6-R0143-STT2,6,4,AI,119
HNMU-G6-R0143-STT2,6,5,HS,27
HNMU-G6-R0143-STT2,6,6,AI,75
HNMU-G6-R0144-STT3,6,1,HS,81
HNMU-G6-R0144-STT3,6,2,AI,220
HNMU-G6-R0144-STT3,6,3,HS,22
HNMU-G6-R0144-STT3,6,4,AI,67
HNMU-G6-R0144-STT3,6,5,HS,47
HNMU-G6-R0145-STT4,6,1,HS,80
HNMU-G6-R0145-STT4,6,2,AI,113
HNMU-G6-R0145-STT4,6,3,HS,29
HNMU-G6-R0145-STT4,6,4,AI,111
HNMU-G6-R0145-STT4,6,5,HS,47
HNMU-G6-R0145-STT4,6,6,AI,59
HNMU-G6-R0146-STT5,6,1,HS,77
HNMU-G6-R0146-STT5,6,2,AI,153
HNMU-G6-R0146-STT5,6,3,HS,37
HNMU-G6-R0146-STT5,6,4,AI,100
HNMU-G6-R0146-STT5,6,5,HS,72
HNMU-G6-R0146-STT5,6,6,AI,55
HNMU-G6-R0147-STT6,6,1,HS,87
HNMU-G6-R0147-STT6,6,2,AI,124
HNMU-G6-R0147-STT6,6,3,HS,29
HNMU-G6-R0147-STT6,6,4,AI,134
HNMU-G6-R0147-STT6,6,5,HS,48
HNMU-G6-R0147-STT6,6,6,AI,74
HNMU-G6-R0149-STT8,6,1,HS,88
HNMU-G6-R0149-STT8,6,2,AI,96
HNMU-G6-R0149-STT8,6,3,HS,36
HNMU-G6-R0149-STT8,6,4,AI,81
HNMU-G6-R0149-STT8,6,5,HS,40
HNMU-G6-R0149-STT8,6,6,AI,107
HNMU-G6-R0151-STT10,6,1,HS,80
HNMU-G6-R0151-STT10,6,2,AI,85
HNMU-G6-R0151-STT10,6,3,HS,18
HNMU-G6-R0151-STT10,6,4,AI,144
HNMU-G6-R0151-STT10,6,5,HS,36
HNMU-G6-R0151-STT10,6,6,AI,54
HNMU-G6-R0152-STT11,6,1,HS,75
HNMU-G6-R0152-STT11,6,2,AI,94
HNMU-G6-R0152-STT11,6,3,HS,27
HNMU-G6-R0152-STT11,6,4,AI,84
HNMU-G6-R0152-STT11,6,5,HS,61
HNMU-G6-R0152-STT11,6,6,AI,121
HNMU-G6-R0152-STT11,6,7,HS,66
HNMU-G6-R0153-STT12,6,1,HS,110
HNMU-G6-R0153-STT12,6,2,AI,160
HNMU-G6-R0153-STT12,6,3,HS,39
HNMU-G6-R0153-STT12,6,4,AI,149
HNMU-G6-R0153-STT12,6,5,HS,68
HNMU-G6-R0153-STT12,6,6,AI,79
HNMU-G6-R0154-STT13,6,1,HS,71
HNMU-G6-R0154-STT13,6,2,AI,151
HNMU-G6-R0154-STT13,6,3,HS,49
HNMU-G6-R0154-STT13,6,4,AI,101
HNMU-G6-R0154-STT13,6,5,HS,56
HNMU-G6-R0154-STT13,6,6,AI,80
HNMU-G6-R0170-STT1,6,1,HS,76
HNMU-G6-R0170-STT1,6,2,AI,175
HNMU-G6-R0170-STT1,6,3,HS,36
HNMU-G6-R0170-STT1,6,4,AI,111
HNMU-G6-R0170-STT1,6,5,HS,54
HNMU-G6-R0170-STT1,6,6,AI,65
HNMU-G6-R0171-STT2,6,1,HS,58
HNMU-G6-R0171-STT2,6,2,AI,103
HNMU-G6-R0171-STT2,6,3,HS,17
HNMU-G6-R0171-STT2,6,4,AI,111
HNMU-G6-R0171-STT2,6,5,HS,21
HNMU-G6-R0171-STT2,6,6,AI,37
HNMU-G6-R0172-STT3,6,1,HS,68
HNMU-G6-R0172-STT3,6,2,AI,88
HNMU-G6-R0172-STT3,6,3,HS,24
HNMU-G6-R0172-STT3,6,4,AI,73
HNMU-G6-R0172-STT3,6,5,HS,46
HNMU-G6-R0172-STT3,6,6,AI,47
HNMU-G6-R0173-STT4,6,1,HS,101
HNMU-G6-R0173-STT4,6,2,AI,114
HNMU-G6-R0173-STT4,6,3,HS,24
HNMU-G6-R0173-STT4,6,4,AI,47
HNMU-G6-R0173-STT4,6,5,HS,84
HNMU-G6-R0173-STT4,6,6,AI,62
HNMU-G6-R0174-STT5,6,1,HS,79
HNMU-G6-R0174-STT5,6,2,AI,137
HNMU-G6-R0174-STT5,6,3,HS,36
HNMU-G6-R0174-STT5,6,4,AI,80
HNMU-G6-R0174-STT5,6,5,HS,95
HNMU-G6-R0174-STT5,6,6,AI,51
HNMU-G6-R0175-STT6,6,1,HS,99
HNMU-G6-R0175-STT6,6,2,AI,139
HNMU-G6-R0175-STT6,6,3,HS,56
HNMU-G6-R0175-STT6,6,4,AI,85
HNMU-G6-R0175-STT6,6,5,HS,98
HNMU-G6-R0175-STT6,6,6,AI,91
HNMU-G6-R0176-STT7,6,1,HS,60
HNMU-G6-R0176-STT7,6,2,AI,43
HNMU-G6-R0176-STT7,6,3,HS,32
HNMU-G6-R0176-STT7,6,4,AI,62
HNMU-G6-R0176-STT7,6,5,HS,29
HNMU-G6-R0176-STT7,6,6,AI,80
HNMU-G6-R0176-STT7,6,7,HS,59
HNMU-G6-R0176-STT7,6,8,AI,42
HNMU-G6-R0178-STT9,6,1,HS,74
HNMU-G6-R0178-STT9,6,2,AI,95
HNMU-G6-R0178-STT9,6,3,HS,39
HNMU-G6-R0178-STT9,6,4,AI,64
HNMU-G6-R0178-STT9,6,5,HS,79
HNMU-G6-R0178-STT9,6,6,AI,83
HNMU-G6-R0179-STT10,6,1,HS,85
HNMU-G6-R0179-STT10,6,2,AI,78
HNMU-G6-R0179-STT10,6,3,HS,27
HNMU-G6-R0179-STT10,6,4,AI,115
HNMU-G6-R0179-STT10,6,5,HS,86
HNMU-G6-R0179-STT10,6,6,AI,71
HNMU-G6-R0180-STT11,6,1,HS,85
HNMU-G6-R0180-STT11,6,2,AI,96
HNMU-G6-R0180-STT11,6,3,HS,46
HNMU-G6-R0180-STT11,6,4,AI,33
HNMU-G6-R0180-STT11,6,5,HS,61
HNMU-G6-R0180-STT11,6,6,AI,70
HNMU-G6-R0181-STT12,6,1,HS,96
HNMU-G6-R0181-STT12,6,2,AI,79
HNMU-G6-R0181-STT12,6,3,HS,25
HNMU-G6-R0181-STT12,6,4,AI,48
HNMU-G6-R0181-STT12,6,5,HS,27
HNMU-G6-R0181-STT12,6,6,AI,74
HNMU-G6-R0181-STT12,6,7,HS,60
HNMU-G6-R0181-STT12,6,8,AI,69
HNMU-G6-R0182-STT13,6,1,HS,100
HNMU-G6-R0182-STT13,6,2,AI,93
HNMU-G6-R0182-STT13,6,3,HS,57
HNMU-G6-R0182-STT13,6,4,AI,149
HNMU-G6-R0182-STT13,6,5,HS,82
HNMU-G6-R0182-STT13,6,6,AI,71
HNMU-G6-R0184-STT1,6,1,HS,45
HNMU-G6-R0184-STT1,6,2,AI,169
HNMU-G6-R0184-STT1,6,3,HS,39
HNMU-G6-R0184-STT1,6,4,AI,121
HNMU-G6-R0185-STT2,6,1,HS,45
HNMU-G6-R0185-STT2,6,2,AI,135
HNMU-G6-R0185-STT2,6,3,HS,27
HNMU-G6-R0185-STT2,6,4,AI,73
HNMU-G6-R0186-STT3,6,1,HS,57
HNMU-G6-R0186-STT3,6,2,AI,109
HNMU-G6-R0186-STT3,6,3,HS,45
HNMU-G6-R0186-STT3,6,4,AI,81
HNMU-G6-R0187-STT4,6,1,HS,56
HNMU-G6-R0187-STT4,6,2,AI,140
HNMU-G6-R0187-STT4,6,3,HS,31
HNMU-G6-R0187-STT4,6,4,AI,58
HNMU-G6-R0188-STT5,6,1,HS,71
HNMU-G6-R0188-STT5,6,2,AI,115
HNMU-G6-R0188-STT5,6,3,HS,24
HNMU-G6-R0188-STT5,6,4,AI,95
HNMU-G6-R0188-STT5,6,5,HS,58
HNMU-G6-R0192-STT9,6,1,HS,71
HNMU-G6-R0192-STT9,6,2,AI,88
HNMU-G6-R0192-STT9,6,3,HS,34
HNMU-G6-R0192-STT9,6,4,AI,77
HNMU-G6-R0192-STT9,6,5,HS,56
HNMU-G6-R0193-STT10,6,1,HS,62
HNMU-G6-R0193-STT10,6,2,AI,127
HNMU-G6-R0193-STT10,6,3,HS,30
HNMU-G6-R0193-STT10,6,4,AI,69
HNMU-G6-R0193-STT10,6,5,HS,46
HNMU-G6-R0195-STT12,6,1,HS,41
HNMU-G6-R0195-STT12,6,2,AI,52
HNMU-G6-R0195-STT12,6,3,HS,25
HNMU-G6-R0195-STT12,6,4,AI,104
HNMU-G6-R0195-STT12,6,5,HS,59
HNMU-G6-R0197-STT14,6,1,HS,54
HNMU-G6-R0197-STT14,6,2,AI,68
HNMU-G6-R0197-STT14,6,3,HS,31
HNMU-G6-R0197-STT14,6,4,AI,84
HNMU-G6-R0197-STT14,6,5,HS,67
HNMU-G6-R0213-STT2,6,1,HS,75
HNMU-G6-R0213-STT2,6,2,AI,128
HNMU-G6-R0213-STT2,6,3,HS,47
HNMU-G6-R0213-STT2,6,4,AI,110
HNMU-G6-R0213-STT2,6,5,HS,39
HNMU-G6-R0213-STT2,6,6,AI,10
HNMU-G6-R0214-STT3,6,1,HS,56
HNMU-G6-R0214-STT3,6,2,AI,127
HNMU-G6-R0214-STT3,6,3,HS,45
HNMU-G6-R0214-STT3,6,4,AI,94
HNMU-G6-R0214-STT3,6,5,HS,71
HNMU-G6-R0214-STT3,6,6,AI,14
HNMU-G6-R0215-STT4,6,1,HS,38
HNMU-G6-R0215-STT4,6,2,AI,94
HNMU-G6-R0215-STT4,6,3,HS,46
HNMU-G6-R0215-STT4,6,4,AI,80
HNMU-G6-R0215-STT4,6,5,HS,51
HNMU-G6-R0215-STT4,6,6,AI,41
HNMU-G6-R0216-STT5,6,1,HS,64
HNMU-G6-R0216-STT5,6,2,AI,117
HNMU-G6-R0216-STT5,6,3,HS,48
HNMU-G6-R0216-STT5,6,4,AI,53
HNMU-G6-R0216-STT5,6,5,HS,121
HNMU-G6-R0216-STT5,6,6,AI,35
HNMU-G6-R0217-STT6,6,1,HS,53
HNMU-G6-R0217-STT6,6,2,AI,85
HNMU-G6-R0217-STT6,6,3,HS,46
HNMU-G6-R0217-STT6,6,4,AI,84
HNMU-G6-R0217-STT6,6,5,HS,82
HNMU-G6-R0217-STT6,6,6,AI,41
HNMU-G6-R0219-STT8,6,1,HS,78
HNMU-G6-R0219-STT8,6,2,AI,119
HNMU-G6-R0219-STT8,6,3,HS,27
HNMU-G6-R0219-STT8,6,4,AI,122
HNMU-G6-R0219-STT8,6,5,HS,92
HNMU-G6-R0219-STT8,6,6,AI,14
HNMU-G6-R0220-STT9,6,1,HS,49
HNMU-G6-R0220-STT9,6,2,AI,128
HNMU-G6-R0220-STT9,6,3,HS,62
HNMU-G6-R0220-STT9,6,4,AI,114
HNMU-G6-R0220-STT9,6,5,HS,63
HNMU-G6-R0220-STT9,6,6,AI,29
HNMU-G6-R0221-STT10,6,1,HS,110
HNMU-G6-R0221-STT10,6,2,AI,121
HNMU-G6-R0221-STT10,6,3,HS,40
HNMU-G6-R0221-STT10,6,4,AI,86
HNMU-G6-R0221-STT10,6,5,HS,83
HNMU-G6-R0221-STT10,6,6,AI,25
HNMU-G6-R0222-STT11,6,1,HS,93
HNMU-G6-R0222-STT11,6,2,AI,77
HNMU-G6-R0222-STT11,6,3,HS,24
HNMU-G6-R0222-STT11,6,4,AI,117
HNMU-G6-R0222-STT11,6,5,HS,98
HNMU-G6-R0222-STT11,6,6,AI,81
HNMU-G6-R0222-STT11,6,7,HS,39
HNMU-G6-R0223-STT12,6,1,HS,78
HNMU-G6-R0223-STT12,6,2,AI,79
HNMU-G6-R0223-STT12,6,3,HS,60
HNMU-G6-R0223-STT12,6,4,AI,93
HNMU-G6-R0223-STT12,6,5,HS,71
HNMU-G6-R0223-STT12,6,6,AI,65
HNMU-G6-R0223-STT12,6,7,HS,37
HNMU-G6-R0224-STT13,6,1,HS,71
HNMU-G6-R0224-STT13,6,2,AI,146
HNMU-G6-R0224-STT13,6,3,HS,35
HNMU-G6-R0224-STT13,6,4,AI,137
HNMU-G6-R0224-STT13,6,5,HS,79
HNMU-G6-R0224-STT13,6,6,AI,90
HNMU-G6-R0224-STT13,6,7,HS,60
HNMU-G6-R0226-STT1,6,1,HS,67
HNMU-G6-R0226-STT1,6,2,AI,192
HNMU-G6-R0226-STT1,6,3,HS,28
HNMU-G6-R0226-STT1,6,4,AI,140
HNMU-G6-R0226-STT1,6,5,HS,129
HNMU-G6-R0226-STT1,6,6,AI,44
HNMU-G6-R0227-STT2,6,1,HS,56
HNMU-G6-R0227-STT2,6,2,AI,93
HNMU-G6-R0227-STT2,6,3,HS,59
HNMU-G6-R0227-STT2,6,4,AI,131
HNMU-G6-R0227-STT2,6,5,HS,54
HNMU-G6-R0227-STT2,6,6,AI,45
HNMU-G6-R0228-STT3,6,1,HS,52
HNMU-G6-R0228-STT3,6,2,AI,212
HNMU-G6-R0228-STT3,6,3,HS,48
HNMU-G6-R0228-STT3,6,4,AI,64
HNMU-G6-R0229-STT4,6,1,HS,68
HNMU-G6-R0229-STT4,6,2,AI,205
HNMU-G6-R0229-STT4,6,3,HS,43
HNMU-G6-R0229-STT4,6,4,AI,67
HNMU-G6-R0230-STT5,6,1,HS,82
HNMU-G6-R0230-STT5,6,2,AI,82
HNMU-G6-R0230-STT5,6,3,HS,39
HNMU-G6-R0230-STT5,6,4,AI,110
HNMU-G6-R0230-STT5,6,5,HS,142
HNMU-G6-R0230-STT5,6,6,AI,48
HNMU-G6-R0231-STT6,6,1,HS,72
HNMU-G6-R0231-STT6,6,2,AI,83
HNMU-G6-R0231-STT6,6,3,HS,85
HNMU-G6-R0231-STT6,6,4,AI,80
HNMU-G6-R0231-STT6,6,5,HS,131
HNMU-G6-R0231-STT6,6,6,AI,54
HNMU-G6-R0232-STT7,6,1,HS,69
HNMU-G6-R0232-STT7,6,2,AI,87
HNMU-G6-R0232-STT7,6,3,HS,29
HNMU-G6-R0232-STT7,6,4,AI,103
